image_path,season,pond
datasets/train_on_2025_all\val\images\frame_00089_jpg.rf.c871ac0ade0b3596c0568865526ab8e4.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00091_jpg.rf.18ff8f7f145cf7ae080729f1cd0cb860.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00091_jpg.rf.1a3507b58d62c2b53bf3b9fc234772f5.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00091_jpg.rf.53071addb72cbd0c4f705f69654ffaf2.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00091_jpg.rf.b2b339dd0149de2dda8dd17898d3bd0e.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00092_jpg.rf.ef54d42de7731e1528fa8cd77853b7e1.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00093_jpg.rf.1208dc6839eeee15348cb84900a2f2ae.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00093_jpg.rf.737f743feaa01553acfc68547f868567.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00093_jpg.rf.75bc22dd4ea742c939d76bc83f9da916.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00094_jpg.rf.5ef55d1da6c1b1d50fdabfa4631d4a71.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00095_jpg.rf.6e6bb9618d6b2930ee5177c353f2da9d.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00096_jpg.rf.2681eb68228fe2bef0c583b0cbb242e5.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00098_jpg.rf.e31efa123de2666eb5a3d12117a50bd8.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00099_jpg.rf.09377e0177be384033bb7f6e63656693.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00099_jpg.rf.8481008a27b03b2922758b953313cbf7.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00100_jpg.rf.1dceade3ea5c88ff380fc0a0c08d5670.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00100_jpg.rf.f229830159f18399ac8bfb5fdc30373f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00101_jpg.rf.52ee1280f5a3473b235ae5247b40ce2b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00101_jpg.rf.6bca36fd4a9bdddcc7a9d67bfd7c08b4.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00102_jpg.rf.3d45b9a19006e31ed37bf357b24b01c5.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00102_jpg.rf.e28f336421ee4a8591ed078277c99b8f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00103_jpg.rf.ba425325a6711ea912fa8e9d38f41bfd.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00103_jpg.rf.dcfa70e447e8251d8853370424fd173b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00104_jpg.rf.02145fc01d7ab1f9ed61037fbe0efe26.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00105_jpg.rf.33de88c8edd349c485996caa87905d61.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00106_jpg.rf.06b3e0ce1241c6a68d34795ce103fd97.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00106_jpg.rf.aebd6c0306e492303281181f8a036be8.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00107_jpg.rf.6c13d14b1e88f8c287ff27d1bd6fcfc4.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00108_jpg.rf.2797dccb22f0cec7fc8ede551c2364e4.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00111_jpg.rf.589f872a64ca3f7e688d639297e27e77.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00111_jpg.rf.ec03d204ba8552d72cc6dc61c7dcd1c7.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00113_jpg.rf.03f09e6607484f67a2c8c2c4622c033e.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00113_jpg.rf.e2c1539fd451ce3387e479f2344ceb82.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00116_jpg.rf.2f6613cb62be7ec09ea284f980e05f35.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00116_jpg.rf.ade451a39da1ce8e63b72404d49e1517.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00118_jpg.rf.0f4ceb04f723eccd1f97fa68b7c3cfc2.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00118_jpg.rf.4a54600ab4b174e81240dbadfdde41fb.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00119_jpg.rf.450972c9af7ee6e83cd158412be276a3.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00120_jpg.rf.49936d1e10a96662b4f6896721fb06e4.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00120_jpg.rf.b4266d71de0fe2366776d1b8b80d387a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00121_jpg.rf.12e93234967f812d13e845668bc04166.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00121_jpg.rf.51862acc4c728dfd7d58a45a4b2a6815.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00121_jpg.rf.8a9e244fc34382b707f3c5c5eecf2876.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00123_jpg.rf.23ca1f968c29286700ac1730477b1844.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00125_jpg.rf.8a7ed71cf0443a4731c59787be324252.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00127_jpg.rf.281e67c3f0032c9577774aab7c3c032a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00132_jpg.rf.581e58ef53bbf64fbc0070a7cc42f6ef.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00132_jpg.rf.d1397d38caa75a77d8db080b7d01d67b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00133_jpg.rf.9f27648e38d8c0eaf06364b450069d8a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00133_jpg.rf.d006fda658276b0b0e3b9fc97d149fd0.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00135_jpg.rf.0b45278947642f449508ad67d27e3afd.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00136_jpg.rf.908f5ad9e3b697d883055ee46fc7ed79.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00137_jpg.rf.37863c62b7e5c493f8a8bbb935558e4d.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00137_jpg.rf.e485a257a4bacb1337ecafb6483895d1.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00141_jpg.rf.e8b31ef1bed263008e9f267fdf0573eb.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00143_jpg.rf.261c6ddf61083b22726507b7b8944588.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00143_jpg.rf.c2754e78a3449c304fad659586024299.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00144_jpg.rf.489c2886c1cfce6ad531645ba6f372d1.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00144_jpg.rf.af91a91769839410c716c6b7bd5213d7.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00151_jpg.rf.4fa3ab55fa088d05bb0b7ff1c5e01832.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00153_jpg.rf.06ab50cc7b88ee13cb64a262e3e52a36.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00155_jpg.rf.65b10faf8765e5753236bc40f87a060d.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00155_jpg.rf.8d511c2b44137e44d60a75c60d8e4884.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00156_jpg.rf.3570d2e7336024fd16e0c7cfe2324bbe.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00156_jpg.rf.f5337bfc114b8c691fceb9d1f239ae43.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00160_jpg.rf.d0bccc74926f00fbbba892391b35654d.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00161_jpg.rf.1801ecd677090554daba7c8c08cad5e1.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00162_jpg.rf.77e5f6b3e9088602a07c5e46df47b95d.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00162_jpg.rf.7d9c85670b1dd9e517d058c275604a7a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00167_jpg.rf.f8aaac085ca2adc17da406c40a56c3a9.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00171_jpg.rf.7f406999f0aa8c786521b465b5620733.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00178_jpg.rf.3e5d98a815e11b9219dfb64fba90686e.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00197_jpg.rf.78a4bcc5fc460aca4a25e3698f3f571b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00199_jpg.rf.008f9f96e8b05275ca7d3646acf4e3bb.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00200_jpg.rf.c4713d7845cc1a9f226beeb2078ac1b2.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00204_jpg.rf.df2a8cfed71013deaf9a36116294ae1e.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00207_jpg.rf.c2be41aaf3cc69c9d442a336a0bcefd1.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00208_jpg.rf.d546323772e2be92e59431b4e2072c4f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00210_jpg.rf.43980e32aa727d8a0413ee87c98193b6.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00210_jpg.rf.606795c4ce3783439a0b2ad231cdf465.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00215_jpg.rf.9864f0df39c1b743d9670ccf72b3f772.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00222_jpg.rf.0d20c02a8faa6f7ae03bae6b3f583fb1.jpg,2025,mixed
